timestamp,pickup,dropoff,stop,vehicle,time,date,name
2021-09-20 16:26:58,0,1,School,Mette,16:02:00,2021-09-20,VG
2021-09-20 16:38:56,0,1,Bus,Mette,16:38:00,2021-09-20,VG
2021-09-20 16:48:09,1,0,Doctor,Moon,16:48:00,2021-09-20,VG
2021-09-20 16:56:25,0,1,Admin,Moon,16:56:00,2021-09-20,VG
2021-09-20 17:06:59,1,0,Hospital,Moon,17:06:00,2021-09-20,VG
2021-09-20 17:12:07,1,0,Admin,Motto,17:11:00,2021-09-20,VG
2021-09-20 17:12:22,0,1,Bus,Moon,17:12:00,2021-09-20,VG
2021-09-20 17:17:25,0,1,Lime,Motto,17:17:00,2021-09-20,VG
2021-09-20 17:28:55,1,0,School,Motto,17:28:00,2021-09-20,VG
2021-09-20 17:35:21,0,1,Bus,Motto,17:03:00,2021-09-20,VG
2021-09-20 17:43:23,1,0,University,Myao,17:43:00,2021-09-20,VG
2021-09-20 17:47:33,1,0,Lime,Motto,17:47:00,2021-09-20,VG
2021-09-20 17:50:10,0,1,Bus,Myao,17:49:00,2021-09-20,VG
2021-09-20 17:53:50,1,0,Admin,Moon,17:53:00,2021-09-20,VG
2021-09-20 17:54:10,0,1,Parking,Moon,17:54:00,2021-09-20,VG
2021-09-20 17:57:24,0,1,Bus,Motto,17:57:00,2021-09-20,VG
2021-09-20 18:03:22,1,0,Admin,Motto,18:03:00,2021-09-20,VG
2021-09-20 18:09:12,0,1,Doctor,Motto,18:09:00,2021-09-20,VG
2021-09-20 18:31:19,1,0,Bus,Moon,18:31:00,2021-09-20,VG
2021-09-20 18:44:14,0,1,Doctor,Moon,18:44:00,2021-09-20,VG
2021-09-20 18:44:31,1,0,Bus,Myao,18:44:00,2021-09-20,VG
2021-09-20 18:46:30,1,0,University,Moon,18:46:00,2021-09-20,VG
2021-09-20 18:48:12,0,1,Admin,Myao,18:48:00,2021-09-20,VG
2021-09-20 18:53:37,0,1,Bus,Moon,18:53:00,2021-09-20,VG
2021-09-20 18:54:38,1,0,School,Motto,18:54:00,2021-09-20,VG
2021-09-20 19:01:43,0,1,Bus,Motto,18:59:00,2021-09-20,VG
2021-09-21 07:31:21,1,0,Lime,Motto,07:29:00,2021-09-21,MV
2021-09-21 07:35:07,0,1,Bus,Motto,07:33:00,2021-09-21,CM
2021-09-21 07:37:23,1,0,Bus,Myao,07:35:00,2021-09-21,MV
2021-09-21 07:47:44,0,1,Lime,Myao,07:45:00,2021-09-21,MV
2021-09-21 08:11:18,1,0,Lime,Mette,08:10:00,2021-09-21,MV
2021-09-21 08:17:50,0,1,Doctor,Myao,08:17:00,2021-09-21,MV
2021-09-21 08:18:55,1,0,Bus,Motto,08:18:00,2021-09-21,MV
2021-09-21 08:25:25,0,1,Admin,Motto,08:24:00,2021-09-21,MV
2021-09-21 08:45:02,1,0,Lime,Myao,08:43:00,2021-09-21,CM
2021-09-21 08:50:37,0,1,University,Myao,08:49:00,2021-09-21,CM
2021-09-21 09:11:30,1,0,Lime,Mette,09:10:00,2021-09-21,CM
2021-09-21 09:13:38,0,1,University,Mette,09:13:00,2021-09-21,CM
2021-09-21 09:41:27,1,0,School,Mette,09:41:00,2021-09-21,CM
2021-09-21 09:52:44,0,1,Dentist,Mette,09:52:00,2021-09-21,CM
2021-09-21 10:26:09,1,0,Hospital,Myao,10:25:00,2021-09-21,CM
2021-09-21 10:31:09,0,1,Lime,Myao,10:30:00,2021-09-21,CM
2021-09-21 11:08:40,1,0,Hospital,Myao,11:08:00,2021-09-21,CM
2021-09-21 11:16:15,0,1,Doctor,Myao,11:16:00,2021-09-21,CM
2021-09-21 11:26:46,2,0,Lime,Moon,11:26:00,2021-09-21,CM
2021-09-21 11:31:43,0,2,School,Moon,11:31:00,2021-09-21,CM
2021-09-21 13:15:22,1,0,Lime,Myao,13:13:00,2021-09-21,TL
2021-09-21 13:18:11,0,1,University,Myao,13:17:00,2021-09-21,TL
2021-09-21 13:24:26,1,0,University,Motto,13:24:00,2021-09-21,TL
2021-09-21 13:30:21,0,1,Lime,Motto,13:29:00,2021-09-21,TL
2021-09-21 13:33:33,2,0,University,Myao,13:31:00,2021-09-21,TL
2021-09-21 13:37:22,0,2,Parking,Myao,13:36:00,2021-09-21,TL
2021-09-21 13:39:10,1,0,Bus,Mette,13:38:00,2021-09-21,TL
2021-09-21 13:44:22,0,1,Admin,Mette,13:43:00,2021-09-21,TL
2021-09-21 13:59:01,2,0,Doctor,Mette,13:58:00,2021-09-21,TL
2021-09-21 14:05:50,0,2,Admin,Mette,14:05:00,2021-09-21,TL
2021-09-21 14:22:18,2,0,School,Mette,14:21:00,2021-09-21,TL
2021-09-21 14:30:05,0,2,Lime,Mette,14:29:00,2021-09-21,JR
2021-09-21 14:52:29,1,0,Lime,Motto,14:52:00,2021-09-21,JR
2021-09-21 14:55:48,0,1,University,Motto,14:55:00,2021-09-21,JR
2021-09-21 15:24:35,1,0,Dentist,Moon,15:24:00,2021-09-21,VG
2021-09-21 15:34:29,2,0,Admin,Myao,15:34:00,2021-09-21,VG
2021-09-21 15:39:23,0,1,Bus,Moon,15:39:00,2021-09-21,JR
2021-09-21 15:44:39,0,2,Doctor,Myao,15:44:00,2021-09-21,JR
2021-09-21 16:04:50,1,0,Lime,Myao,16:04:00,2021-09-21,JR
2021-09-21 16:11:26,0,1,School,Myao,16:11:00,2021-09-21,JR
2021-09-21 16:19:56,1,0,Lime,Moon,16:19:00,2021-09-21,JR
2021-09-21 16:25:16,1,0,Admin,Mette,16:25:00,2021-09-21,JR
2021-09-21 16:30:10,0,1,Lime,Mette,16:29:00,2021-09-21,JR
2021-09-21 16:34:49,0,1,Bus,Moon,16:34:00,2021-09-21,JR
2021-09-21 17:07:19,1,0,Admin,Moon,17:06:00,2021-09-21,VG
2021-09-21 17:08:31,1,0,Hospital,Moon,17:08:00,2021-09-21,VG
2021-09-21 17:11:42,0,1,Lime,Moon,17:11:00,2021-09-21,VG
2021-09-21 17:11:42,1,0,University,Mette,17:12:00,2021-09-21,VG
2021-09-21 17:20:05,0,1,Bus,Mette,17:19:00,2021-09-21,VG
2021-09-21 17:27:40,0,1,Bus,Moon,17:27:00,2021-09-21,VG
2021-09-21 17:47:59,1,0,Lime,Motto,17:47:00,2021-09-21,JR
2021-09-21 17:51:10,2,0,Admin,Mette,17:51:00,2021-09-21,JR
2021-09-21 17:52:53,0,2,Dentist,Mette,17:52:00,2021-09-21,JR
2021-09-21 17:57:08,0,1,Bus,Motto,17:56:00,2021-09-21,JR
2021-09-21 18:39:45,3,0,Admin,Mette,18:38:00,2021-09-21,JR
2021-09-21 18:41:20,1,0,University,Motto,18:40:00,2021-09-21,JR
2021-09-21 18:42:01,1,0,Bus,Moon,18:41:00,2021-09-21,JR
2021-09-21 18:43:29,0,3,Lime,Mette,18:43:00,2021-09-21,JR
2021-09-21 18:45:42,0,1,University,Moon,18:45:00,2021-09-21,JR
2021-09-21 18:46:10,0,1,Lime,Motto,18:46:00,2021-09-21,JR
2021-09-22 07:35:45,1,0,Lime,Myao,07:34:00,2021-09-22,ED
2021-09-22 07:41:58,0,1,University,Myao,07:41:00,2021-09-22,ED
2021-09-22 08:06:27,1,0,Bus,Moon,08:04:00,2021-09-22,ED
2021-09-22 08:08:20,0,1,Admin,Moon,08:08:00,2021-09-22,ED
2021-09-22 08:42:15,1,0,Bus,Myao,08:42:00,2021-09-22,VG
2021-09-22 08:54:27,0,1,University,Myao,08:51:00,2021-09-22,VG
2021-09-22 09:04:11,1,0,Bus,Moon,09:04:00,2021-09-22,VG
2021-09-22 09:04:32,1,0,Bus,Myao,08:57:00,2021-09-22,VG
2021-09-22 09:04:50,0,1,Admin,Myao,09:02:00,2021-09-22,VG
2021-09-22 09:10:51,0,1,Dentist,Moon,09:10:00,2021-09-22,VG
2021-09-22 09:36:20,1,0,Doctor,Motto,09:36:00,2021-09-22,VG
2021-09-22 09:39:46,0,1,University,Motto,09:39:00,2021-09-22,VG
2021-09-22 09:50:10,2,0,Lime,Mette,09:50:00,2021-09-22,VG
2021-09-22 09:52:38,0,2,University,Mette,09:52:00,2021-09-22,VG
2021-09-22 10:10:39,1,0,Bus,Motto,10:10:00,2021-09-22,VG
2021-09-22 10:10:55,1,0,Lime,Mette,10:10:00,2021-09-22,VG
2021-09-22 10:14:26,0,1,University,Mette,10:14:00,2021-09-22,VG
2021-09-22 10:16:08,1,0,Dentist,Myao,10:16:00,2021-09-22,VG
2021-09-22 10:30:34,0,1,Bus,Myao,10:30:00,2021-09-22,VG
2021-09-22 10:50:56,1,0,Doctor,Moon,10:50:00,2021-09-22,VG
2021-09-22 10:53:30,0,1,University,Moon,10:53:00,2021-09-22,VG
2021-09-22 11:13:13,1,0,School,Motto,11:13:00,2021-09-22,VG
2021-09-22 11:21:21,0,1,Lime,Motto,11:21:00,2021-09-22,CM
2021-09-22 11:42:31,1,0,Bus,Motto,11:42:00,2021-09-22,CM
2021-09-22 11:48:10,1,0,University,Mette,11:47:00,2021-09-22,CM
2021-09-22 11:50:22,0,1,Dentist,Motto,11:50:00,2021-09-22,CM
2021-09-22 11:50:54,0,1,Lime,Mette,12:04:00,2021-09-22,CM
2021-09-22 11:55:32,1,0,Lime,Motto,11:55:00,2021-09-22,CM
2021-09-22 11:59:21,0,1,University,Motto,11:59:00,2021-09-22,CM
2021-09-22 12:15:00,1,0,University,Mette,12:14:00,2021-09-22,CM
2021-09-22 12:30:53,0,1,Doctor,Mette,12:30:00,2021-09-22,VG
2021-09-22 13:03:39,1,0,Lime,Moon,13:03:00,2021-09-22,VG
2021-09-22 13:08:58,0,1,Lime,Myao,13:08:00,2021-09-22,CM
2021-09-22 13:22:10,2,0,Admin,Mette,13:22:00,2021-09-22,CM
2021-09-22 13:26:51,0,2,Lime,Mette,13:26:00,2021-09-22,CM
2021-09-22 13:27:30,1,0,Lime,Mette,13:26:00,2021-09-22,CM
2021-09-22 13:35:53,0,1,Bus,Mette,13:35:00,2021-09-22,CM
2021-09-22 13:49:49,1,0,Lime,Mette,13:49:00,2021-09-22,CM
2021-09-22 13:55:06,0,1,Admin,Mette,13:54:00,2021-09-22,CM
2021-09-22 14:05:17,2,0,Lime,Moon,14:05:00,2021-09-22,CM
2021-09-22 14:06:40,1,0,Bus,Myao,14:06:00,2021-09-22,CM
2021-09-22 14:07:08,0,2,University,Moon,14:06:00,2021-09-22,CM
2021-09-22 14:16:00,0,1,Lime,Myao,14:15:00,2021-09-22,CM
2021-09-22 14:52:02,1,0,Lime,Myao,14:48:00,2021-09-22,CM
2021-09-22 14:52:33,0,1,University,Myao,14:52:00,2021-09-22,CM
2021-09-22 15:04:31,0,1,Bus,Motto,10:22:00,2021-09-22,CM
2021-09-22 15:08:34,1,0,Admin,Myao,03:08:00,2021-09-22,CM
2021-09-22 15:09:47,1,0,University,Mette,15:09:00,2021-09-22,CM
2021-09-22 15:14:20,1,0,University,Moon,15:14:00,2021-09-22,CM
2021-09-22 15:14:55,0,1,Lime,Myao,15:14:00,2021-09-22,CM
2021-09-22 15:18:04,0,1,Lime,Mette,15:17:00,2021-09-22,CM
2021-09-22 15:22:40,0,1,Bus,Moon,15:22:00,2021-09-22,CM
2021-09-22 15:53:12,1,0,Parking,Motto,15:52:00,2021-09-22,CM
2021-09-22 15:56:04,1,0,Dentist,Myao,15:55:00,2021-09-22,CM
2021-09-22 16:06:34,0,1,Bus,Mette,16:06:00,2021-09-22,CM
2021-09-22 16:06:57,0,1,Bus,Myao,16:06:00,2021-09-22,CM
2021-09-22 16:22:56,1,0,Doctor,Motto,16:22:00,2021-09-22,CM
2021-09-22 16:26:16,1,1,University,Motto,16:26:00,2021-09-22,CM
2021-09-22 16:30:53,1,0,Admin,Mette,16:30:00,2021-09-22,CM
2021-09-22 16:41:40,1,0,Lime,Myao,16:40:00,2021-09-22,CM
2021-09-22 16:42:32,0,1,Bus,Motto,16:42:00,2021-09-22,CM
2021-09-22 16:47:29,2,0,Admin,Motto,16:47:00,2021-09-22,CM
2021-09-22 16:50:25,0,1,Bus,Mette,16:49:00,2021-09-22,CM
2021-09-22 16:59:32,0,2,Doctor,Motto,16:59:00,2021-09-22,CM
2021-09-22 17:01:38,0,1,Bus,Myao,17:01:00,2021-09-22,CM
2021-09-22 17:11:03,1,0,Dentist,Moon,17:10:00,2021-09-22,CM
2021-09-22 17:26:18,0,1,Bus,Moon,17:26:00,2021-09-22,CM
2021-09-22 18:07:54,1,0,School,Motto,18:07:00,2021-09-22,CM
2021-09-22 18:11:55,0,1,Admin,Motto,18:11:00,2021-09-22,CM
2021-09-22 18:22:29,1,0,Admin,Moon,18:22:00,2021-09-22,CM
2021-09-22 18:28:45,0,1,Bus,Moon,18:28:00,2021-09-22,CM
2021-09-23 07:23:19,1,0,Bus,Mette,07:22:00,2021-09-23,CM
2021-09-23 07:33:48,0,1,Lime,Mette,07:33:00,2021-09-23,CM
2021-09-23 07:44:09,1,0,Bus,Motto,07:43:00,2021-09-23,CM
2021-09-23 07:50:45,0,1,School,Motto,07:50:00,2021-09-23,CM
2021-09-23 08:33:28,1,0,Doctor,Motto,08:32:00,2021-09-23,CM
2021-09-23 08:35:57,0,1,University,Motto,08:35:00,2021-09-23,CM
2021-09-23 08:52:28,1,0,Doctor,Mette,08:51:00,2021-09-23,CM
2021-09-23 08:53:06,1,0,Bus,Moon,08:52:00,2021-09-23,CM
2021-09-23 08:55:56,0,1,University,Mette,08:55:00,2021-09-23,CM
2021-09-23 09:00:09,0,1,Admin,Moon,08:59:00,2021-09-23,CM
2021-09-23 09:10:11,1,0,Lime,Moon,09:01:00,2021-09-23,CM
2021-09-23 09:11:00,0,1,University,Moon,09:10:00,2021-09-23,CM
2021-09-23 09:30:34,1,0,Lime,Myao,09:20:00,2021-09-23,CM
2021-09-23 09:31:21,0,1,Bus,Myao,09:30:00,2021-09-23,CM
2021-09-23 09:32:02,1,0,Lime,Moon,09:30:00,2021-09-23,CM
2021-09-23 09:32:38,0,1,University,Moon,09:32:00,2021-09-23,CM
2021-09-23 09:46:18,2,0,Lime,Motto,09:43:00,2021-09-23,CM
2021-09-23 09:47:36,0,2,University,Motto,09:47:00,2021-09-23,CM
2021-09-23 09:57:52,1,0,Doctor,Mette,09:53:00,2021-09-23,CM
2021-09-23 09:59:20,1,0,Bus,Motto,09:55:00,2021-09-23,CM
2021-09-23 10:02:07,0,1,University,Mette,09:55:00,2021-09-23,CM
2021-09-23 10:03:06,0,1,Hospital,Motto,10:02:00,2021-09-23,CM
2021-09-23 10:30:52,1,0,Doctor,Moon,10:30:00,2021-09-23,VG
2021-09-23 10:32:07,0,1,University,Moon,10:32:00,2021-09-23,VG
2021-09-23 10:37:27,1,0,Lime,Motto,10:37:00,2021-09-23,VG
2021-09-23 10:42:14,0,1,University,Motto,10:42:00,2021-09-23,VG
2021-09-23 10:42:19,1,0,Lime,Mette,10:42:00,2021-09-23,CM
2021-09-23 10:45:22,0,1,University,Mette,10:45:00,2021-09-23,CM
2021-09-23 11:03:47,1,0,Lime,Mette,11:03:00,2021-09-23,CM
2021-09-23 11:06:50,0,1,University,Mette,11:06:00,2021-09-23,CM
2021-09-23 11:12:04,1,0,School,Motto,11:11:00,2021-09-23,CM
2021-09-23 11:14:02,1,0,Bus,Mette,11:13:00,2021-09-23,CM
2021-09-23 11:16:24,0,1,University,Motto,11:16:00,2021-09-23,CM
2021-09-23 11:22:57,0,1,Lime,Mette,11:22:00,2021-09-23,CM
2021-09-23 11:59:16,1,0,University,Mette,11:58:00,2021-09-23,CM
2021-09-23 12:05:36,0,1,Lime,Mette,12:05:00,2021-09-23,CM
2021-09-23 12:11:39,1,0,Lime,Moon,12:11:00,2021-09-23,CM
2021-09-23 12:24:20,0,1,Bus,Moon,12:23:00,2021-09-23,CM
2021-09-23 12:31:26,1,0,Lime,Mette,12:31:00,2021-09-23,CM
2021-09-23 12:35:19,0,1,University,Mette,12:34:00,2021-09-23,CM
2021-09-23 12:36:39,1,0,Bus,Motto,12:36:00,2021-09-23,CM
2021-09-23 12:45:03,0,1,Lime,Motto,12:44:00,2021-09-23,CM
2021-09-23 13:10:22,1,0,Bus,Moon,13:09:00,2021-09-23,KP
2021-09-23 13:12:46,3,0,Bus,Mette,13:12:00,2021-09-23,KP
2021-09-23 13:16:42,0,1,Dentist,Moon,13:16:00,2021-09-23,KP
2021-09-23 13:24:57,0,3,Doctor,Mette,13:24:00,2021-09-23,KP
2021-09-23 13:26:44,2,0,Doctor,Mette,13:26:00,2021-09-23,KP
2021-09-23 13:54:24,0,2,Doctor,Mette,13:54:00,2021-09-23,KP
2021-09-23 14:00:36,2,0,University,Mette,14:00:00,2021-09-23,CM
2021-09-23 14:06:43,0,2,University,Mette,14:05:00,2021-09-23,KP
2021-09-23 14:11:45,2,0,Lime,Mette,14:10:00,2021-09-23,KP
2021-09-23 14:15:53,0,2,University,Mette,14:15:00,2021-09-23,KP
2021-09-23 14:34:18,1,0,Lime,Mette,14:33:00,2021-09-23,KP
2021-09-23 14:36:49,1,0,Bus,Myao,14:36:00,2021-09-23,KP
2021-09-23 14:41:35,0,1,Admin,Myao,14:41:00,2021-09-23,KP
2021-09-23 14:42:03,1,0,Admin,Myao,14:41:00,2021-09-23,KP
2021-09-23 14:42:31,0,1,Admin,Mette,14:41:00,2021-09-23,KP
2021-09-23 14:47:21,0,1,Lime,Myao,14:46:00,2021-09-23,KP
2021-09-23 14:59:05,1,0,Lime,Moon,02:57:00,2021-09-23,VG
2021-09-23 15:00:58,0,1,Bus,Motto,15:00:00,2021-09-23,VG
2021-09-23 16:21:12,1,0,Admin,Moon,16:20:00,2021-09-23,VG
2021-09-23 16:21:51,1,0,Lime,Mette,16:21:00,2021-09-23,VG
2021-09-23 16:31:35,0,1,Doctor,Moon,16:31:00,2021-09-23,VG
2021-09-23 16:37:27,0,1,Bus,Mette,16:35:00,2021-09-23,VG
2021-09-23 16:57:14,3,0,Admin,Moon,16:56:00,2021-09-23,VG
2021-09-23 17:00:55,1,0,School,Mette,17:00:00,2021-09-23,VG
2021-09-23 17:25:06,0,3,Admin,Motto,17:24:00,2021-09-23,VG
2021-09-23 17:49:52,1,0,Lime,Myao,16:55:00,2021-09-23,VG
2021-09-23 17:50:15,2,0,Lime,Mette,17:49:00,2021-09-23,VG
2021-09-23 17:53:55,1,0,Dentist,Motto,17:53:00,2021-09-23,VG
2021-09-23 17:54:28,0,2,Doctor,Mette,17:53:00,2021-09-23,VG
2021-09-23 17:54:46,0,1,Bus,Myao,17:53:00,2021-09-23,VG
2021-09-23 18:01:38,3,0,Lime,Mette,18:00:00,2021-09-23,VG
2021-09-23 18:02:02,0,1,Bus,Motto,18:01:00,2021-09-23,VG
2021-09-23 18:04:54,1,3,University,Mette,18:04:00,2021-09-23,VG
2021-09-23 18:11:14,0,1,Bus,Mette,18:11:00,2021-09-23,VG
2021-09-23 18:12:47,1,0,Parking,Myao,18:12:00,2021-09-23,VG
2021-09-23 18:24:00,0,1,Bus,Myao,18:23:00,2021-09-23,VG
2021-09-23 18:36:45,1,0,Lime,Myao,18:36:00,2021-09-23,VG
2021-09-23 18:43:11,0,1,Admin,Myao,18:43:00,2021-09-23,VG
2021-09-24 06:45:07,0,1,Bus,Mette,17:10:00,2021-09-23,CM
2021-09-24 07:39:34,1,0,Doctor,Myao,07:38:00,2021-09-24,CM
2021-09-24 07:46:07,0,1,Lime,Myao,07:44:00,2021-09-24,CM
2021-09-24 07:54:28,1,0,Bus,Motto,07:54:00,2021-09-24,CM
2021-09-24 08:00:27,0,1,Dentist,Motto,08:00:00,2021-09-24,CM
2021-09-24 08:09:34,1,0,Bus,Mette,08:09:00,2021-09-24,CM
2021-09-24 08:21:29,0,1,Hospital,Mette,08:21:00,2021-09-24,CM
2021-09-24 08:23:31,1,0,Bus,Motto,08:22:00,2021-09-24,CM
2021-09-24 08:30:24,0,1,Admin,Motto,08:26:00,2021-09-24,CM
2021-09-24 08:30:24,1,0,Bus,Mette,08:30:00,2021-09-24,CM
2021-09-24 08:38:00,0,1,Dentist,Mette,08:34:00,2021-09-24,CM
2021-09-24 08:48:36,1,0,Lime,Motto,08:48:00,2021-09-24,CM
2021-09-24 08:52:21,0,1,University,Motto,08:51:00,2021-09-24,CM
2021-09-24 09:09:14,1,0,University,Moon,09:09:00,2021-09-24,VG
2021-09-24 09:15:23,0,1,Bus,Moon,09:15:00,2021-09-24,VG
2021-09-24 09:21:53,1,0,Admin,Moon,09:21:00,2021-09-24,CM
2021-09-24 09:31:20,0,1,Hospital,Moon,09:30:00,2021-09-24,CM
2021-09-24 09:53:03,2,0,Bus,Motto,09:52:00,2021-09-24,CM
2021-09-24 09:58:15,1,0,Doctor,Moon,09:58:00,2021-09-24,CM
2021-09-24 09:58:46,0,2,Dentist,Motto,09:58:00,2021-09-24,CM
2021-09-24 10:01:17,0,1,University,Moon,10:01:00,2021-09-24,CM
2021-09-24 10:18:31,1,0,Bus,Motto,10:18:00,2021-09-24,CM
2021-09-24 10:27:14,0,1,Doctor,Motto,10:27:00,2021-09-24,CM
2021-09-24 10:32:52,1,0,Bus,Moon,10:32:00,2021-09-24,VG
2021-09-24 10:37:41,1,0,University,Mette,10:37:00,2021-09-24,CM
2021-09-24 10:38:23,0,1,University,Moon,10:38:00,2021-09-24,CM
2021-09-24 10:43:00,0,1,Lime,Mette,10:42:00,2021-09-24,CM
2021-09-24 10:55:22,3,0,Lime,Moon,10:55:00,2021-09-24,CM
2021-09-24 10:58:46,0,3,School,Moon,10:58:00,2021-09-24,CM
2021-09-24 10:59:49,1,0,School,Moon,10:59:00,2021-09-24,CM
2021-09-24 11:03:52,0,1,Admin,Moon,11:03:00,2021-09-24,CM
2021-09-24 11:25:38,2,0,Bus,Motto,11:25:00,2021-09-24,CM
2021-09-24 11:26:28,0,2,Doctor,Motto,11:26:00,2021-09-24,CM
2021-09-24 11:27:12,1,0,Doctor,Myao,11:06:00,2021-09-24,CM
2021-09-24 11:27:33,0,1,Lime,Myao,11:11:00,2021-09-24,CM
2021-09-24 11:34:44,1,0,Lime,Motto,11:34:00,2021-09-24,CM
2021-09-24 11:37:32,0,1,University,Motto,11:37:00,2021-09-24,CM
2021-09-24 11:39:56,1,0,Lime,Mette,11:39:00,2021-09-24,CM
2021-09-24 11:40:32,1,0,Admin,Myao,11:40:00,2021-09-24,CM
2021-09-24 11:42:29,0,1,School,Myao,11:42:00,2021-09-24,CM
2021-09-24 11:43:11,0,1,University,Mette,11:43:00,2021-09-24,CM
2021-09-24 12:13:26,1,0,Dentist,Myao,12:13:00,2021-09-24,CM
2021-09-24 12:16:53,2,0,Dentist,Motto,12:16:00,2021-09-24,CM
2021-09-24 12:20:14,1,0,Bus,Mette,12:20:00,2021-09-24,CM
2021-09-24 12:24:27,0,1,Bus,Myao,12:24:00,2021-09-24,CM
2021-09-24 12:26:13,0,2,Bus,Motto,12:25:00,2021-09-24,CM
2021-09-24 12:26:55,0,1,University,Mette,12:26:00,2021-09-24,CM
2021-09-24 12:51:32,1,0,University,Moon,12:44:00,2021-09-24,CM
2021-09-24 12:52:11,0,1,Bus,Moon,12:51:00,2021-09-24,CM
2021-09-24 14:24:27,1,0,Lime,Motto,14:22:00,2021-09-24,LA
2021-09-24 14:26:13,0,1,University,Motto,14:24:00,2021-09-24,LA
2021-09-24 14:34:21,1,0,Lime,Moon,14:32:00,2021-09-24,LA
2021-09-24 14:36:25,0,1,University,Moon,14:36:00,2021-09-24,LA
2021-09-24 14:45:58,1,0,Bus,Motto,14:42:00,2021-09-24,LA
2021-09-24 14:46:51,0,1,Admin,Motto,14:46:00,2021-09-24,LA
2021-09-24 14:58:56,1,0,Lime,Myao,14:58:00,2021-09-24,LA
2021-09-24 15:09:04,0,1,Bus,Myao,15:08:00,2021-09-24,VG
2021-09-24 15:09:04,2,0,Admin,Moon,15:08:00,2021-09-24,VG
2021-09-24 15:10:46,1,0,University,Mette,15:10:00,2021-09-24,VG
2021-09-24 15:13:10,0,2,Lime,Moon,15:13:00,2021-09-24,VG
2021-09-24 15:15:52,0,1,Lime,Mette,15:15:00,2021-09-24,VG
2021-09-24 16:18:59,1,0,University,Myao,16:18:00,2021-09-24,VG
2021-09-24 16:32:13,0,1,Bus,Myao,16:25:00,2021-09-24,VG
2021-09-24 17:41:25,1,0,Lime,Moon,17:41:00,2021-09-24,VG
2021-09-24 17:55:26,0,1,Admin,Moon,17:48:00,2021-09-24,VG
2021-09-24 17:55:50,1,0,Bus,Moon,17:51:00,2021-09-24,VG
2021-09-24 18:01:27,0,1,Doctor,Moon,18:00:00,2021-09-24,VG
2021-09-24 18:03:08,1,0,Dentist,Mette,18:02:00,2021-09-24,VG
2021-09-24 18:15:26,0,1,Bus,Mette,18:15:00,2021-09-24,VG
2021-09-27 07:53:01,1,0,Bus,Marble,07:52:00,2021-09-27,TL
2021-09-27 07:59:54,0,1,Dentist,Marble,07:59:00,2021-09-27,TL
2021-09-27 08:05:38,1,0,Bus,Mette,08:04:00,2021-09-27,TL
2021-09-27 08:11:35,0,1,University,Mette,08:11:00,2021-09-27,TL
2021-09-27 08:17:38,1,0,Bus,Mette,08:17:00,2021-09-27,TL
2021-09-27 08:22:26,0,1,Hospital,Mette,08:22:00,2021-09-27,TL
2021-09-27 08:47:40,1,0,Bus,Marble,08:46:00,2021-09-27,TL
2021-09-27 08:53:11,0,1,Admin,Marble,08:50:00,2021-09-27,TL
2021-09-27 08:53:11,1,0,Bus,Motto,08:52:00,2021-09-27,TL
2021-09-27 09:00:10,0,1,Dentist,Motto,08:59:00,2021-09-27,TL
2021-09-27 09:25:25,1,0,Hospital,Myao,09:25:00,2021-09-27,VG
2021-09-27 09:31:16,0,1,Lime,Myao,09:31:00,2021-09-27,VG
2021-09-27 09:55:53,1,0,Hospital,Mette,09:55:00,2021-09-27,VG
2021-09-27 10:05:17,0,1,Bus,Mette,10:04:00,2021-09-27,VG
2021-09-27 10:05:17,1,0,Doctor,Myao,10:05:00,2021-09-27,CM
2021-09-27 10:11:56,0,1,Admin,Myao,10:11:00,2021-09-27,CM
2021-09-27 10:18:20,1,0,Lime,Myao,10:17:00,2021-09-27,CM
2021-09-27 10:22:09,0,1,University,Myao,10:22:00,2021-09-27,CM
2021-09-27 10:33:13,1,0,Lime,Myao,10:33:00,2021-09-27,CM
2021-09-27 10:35:21,0,1,University,Myao,10:35:00,2021-09-27,CM
2021-09-27 10:48:36,1,0,Bus,Motto,10:48:00,2021-09-27,CM
2021-09-27 10:53:54,0,1,University,Motto,10:53:00,2021-09-27,CM
2021-09-27 11:29:02,1,0,Bus,Motto,11:28:00,2021-09-27,CM
2021-09-27 11:31:19,1,0,Lime,Mette,11:31:00,2021-09-27,CM
2021-09-27 11:33:38,0,1,University,Mette,11:33:00,2021-09-27,CM
2021-09-27 11:42:00,0,1,Lime,Motto,11:41:00,2021-09-27,CM
2021-09-27 12:20:40,1,0,Lime,Mette,12:20:00,2021-09-27,CM
2021-09-27 12:25:30,0,1,School,Mette,12:25:00,2021-09-27,CM
2021-09-27 13:49:05,1,0,Dentist,Moon,13:45:00,2021-09-27,LA
2021-09-27 14:02:48,0,1,Bus,Moon,14:00:00,2021-09-27,LA
2021-09-27 14:05:21,1,0,University,Marble,14:05:00,2021-09-27,JR
2021-09-27 14:12:32,0,1,Bus,Marble,14:12:00,2021-09-27,JR
2021-09-27 14:34:33,1,0,Admin,Moon,14:31:00,2021-09-27,LA
2021-09-27 14:37:59,0,1,Lime,Moon,14:36:00,2021-09-27,LA
2021-09-27 14:37:59,1,0,Admin,Marble,14:48:00,2021-09-27,JR
2021-09-27 14:50:21,0,1,Lime,Marble,14:50:00,2021-09-27,JR
2021-09-27 15:02:12,1,0,School,Marble,15:02:00,2021-09-27,VG
